filename,page,text,font_size,font_name,bold,x0,y0,uppercase_ratio,length,label
sample_2.pdf,1,Pennington et al.,10.909099578857422,NimbusRomNo9L-Regu,False,96.85093688964844,510.6426086425781,0.058823529411764705,17,H3
sample_2.pdf,1,2014,10.909099578857422,NimbusRomNo9L-Regu,False,179.04010009765625,510.6426086425781,0.0,4,H3
sample_2.pdf,1,) are a key compo-,10.909099578857422,NimbusRomNo9L-Regu,False,204.62191772460938,510.6426086425781,0.0,18,H3
sample_2.pdf,1,nent in many neural language understanding mod-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,524.191650390625,0.0,47,H3
sample_2.pdf,1,els.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,537.7406616210938,0.0,4,H3
sample_2.pdf,1,"However, learning high quality representa-",10.909099578857422,NimbusRomNo9L-Regu,False,95.88002014160156,537.7406616210938,0.023809523809523808,42,H3
sample_2.pdf,1,tions can be challenging.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,551.2896728515625,0.0,25,H3
sample_2.pdf,1,They should ideally,10.909099578857422,NimbusRomNo9L-Regu,False,198.78555297851562,551.2896728515625,0.05263157894736842,19,H3
sample_2.pdf,1,model both (1) complex characteristics of word,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,564.8396606445312,0.0,46,H3
sample_2.pdf,1,"use (e.g., syntax and semantics), and (2) how these",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,578.388671875,0.0,51,H3
sample_2.pdf,1,"uses vary across linguistic contexts (i.e., to model",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,591.9376220703125,0.0,52,H3
sample_2.pdf,1,"polysemy). In this paper, we introduce a new type",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,605.4866333007812,0.02040816326530612,49,H3
sample_2.pdf,1,deep contextualized,10.909099578857422,NimbusRomNo9L-ReguItal,False,81.0872802734375,618.8424072265625,0.0,19,H3
sample_2.pdf,1,word representation that,10.909099578857422,NimbusRomNo9L-Regu,False,174.6108856201172,619.03564453125,0.0,24,H3
sample_2.pdf,1,"directly addresses both challenges, can be easily",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,632.5856323242188,0.0,49,H3
sample_2.pdf,1,"integrated into existing models, and signiﬁcantly",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,646.1346435546875,0.0,49,H3
sample_2.pdf,1,improves the state of the art in every considered,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,659.6836547851562,0.0,49,H3
sample_2.pdf,1,case across a range of challenging language un-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,673.232666015625,0.0,47,H3
sample_2.pdf,1,derstanding problems.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,686.7816162109375,0.0,21,H3
sample_2.pdf,1,Our representations differ from traditional word,10.909099578857422,NimbusRomNo9L-Regu,False,82.90899658203125,700.49560546875,0.020833333333333332,48,H3
sample_2.pdf,1,type embeddings in that each token is assigned a,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,714.0446166992188,0.0,48,H3
sample_2.pdf,1,representation that is a function of the entire input,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,727.5936279296875,0.0,53,H3
sample_2.pdf,1,sentence. We use vectors derived from a bidirec-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,741.1436157226562,0.020833333333333332,48,H3
sample_2.pdf,1,tional LSTM that is trained with a coupled lan-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,754.692626953125,0.0851063829787234,47,H3
sample_2.pdf,1,guage model (LM) objective on a large text cor-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,225.22659301757812,0.0425531914893617,47,H3
sample_2.pdf,1,"pus. For this reason, we call them ELMo (Em-",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,238.77560424804688,0.11363636363636363,44,H3
sample_2.pdf,1,beddings from Language Models) representations.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,252.32461547851562,0.0425531914893617,47,H3
sample_2.pdf,1,Unlike previous approaches for learning contextu-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,265.8736267089844,0.02040816326530612,49,H3
sample_2.pdf,1,alized word vectors (,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,279.4226379394531,0.0,21,H3
sample_2.pdf,1,Peters et al.,10.909099578857422,NimbusRomNo9L-Regu,False,401.1705627441406,279.4226379394531,0.07692307692307693,13,H3
sample_2.pdf,1,2017,10.909099578857422,NimbusRomNo9L-Regu,False,456.0759582519531,279.4226379394531,0.0,4,H3
sample_2.pdf,1,McCann,10.909099578857422,NimbusRomNo9L-Regu,False,484.4505615234375,279.4226379394531,0.3333333333333333,6,H3
sample_2.pdf,1,et al.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,292.9726257324219,0.0,6,H3
sample_2.pdf,1,2017,10.909099578857422,NimbusRomNo9L-Regu,False,332.563232421875,292.9726257324219,0.0,4,H3
sample_2.pdf,1,"), ELMo representations are deep, in",10.909099578857422,NimbusRomNo9L-Regu,False,358.46148681640625,292.9726257324219,0.08333333333333333,36,H3
sample_2.pdf,1,the sense that they are a function of all of the in-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,306.5216369628906,0.0,52,H3
sample_2.pdf,1,"ternal layers of the biLM. More speciﬁcally, we",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,320.0706481933594,0.06382978723404255,47,H3
sample_2.pdf,1,learn a linear combination of the vectors stacked,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,333.6196594238281,0.0,49,H3
sample_2.pdf,1,"above each input word for each end task, which",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,347.1686706542969,0.0,46,H3
sample_2.pdf,1,markedly improves performance over just using,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,360.7186584472656,0.0,45,H3
sample_2.pdf,1,the top LSTM layer.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,374.2676696777344,0.21052631578947367,19,H3
sample_2.pdf,1,Combining the internal states in this manner al-,10.909099578857422,NimbusRomNo9L-Regu,False,318.18499755859375,388.3406677246094,0.020833333333333332,48,H3
sample_2.pdf,1,lows for very rich word representations. Using in-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,401.8896789550781,0.02,50,H3
sample_2.pdf,1,"trinsic evaluations, we show that the higher-level",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,415.4386901855469,0.0,50,H3
sample_2.pdf,1,LSTM states capture context-dependent aspects,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,428.9877014160156,0.08888888888888889,45,H3
sample_2.pdf,1,"of word meaning (e.g., they can be used with-",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,442.5376892089844,0.0,45,H3
sample_2.pdf,1,out modiﬁcation to perform well on supervised,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,456.0867004394531,0.0,45,H3
sample_2.pdf,1,word sense disambiguation tasks) while lower-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,469.6357116699219,0.0,45,H3
sample_2.pdf,1,"level states model aspects of syntax (e.g., they can",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,483.1847229003906,0.0,52,H3
sample_2.pdf,1,be used to do part-of-speech tagging). Simultane-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,496.7337341308594,0.02040816326530612,49,H3
sample_2.pdf,1,ously exposing all of these signals is highly bene-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,510.2827453613281,0.0,51,H3
sample_2.pdf,1,"ﬁcial, allowing the learned models select the types",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,523.832763671875,0.0,51,H3
sample_2.pdf,1,of semi-supervision that are most useful for each,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,537.3817749023438,0.0,49,H3
sample_2.pdf,1,end task.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,550.9307861328125,0.0,9,H3
sample_2.pdf,1,Extensive experiments demonstrate that ELMo,10.909099578857422,NimbusRomNo9L-Regu,False,318.18499755859375,565.0037841796875,0.09302325581395349,43,H3
sample_2.pdf,1,representations work extremely well in practice.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,578.5527954101562,0.0,48,H3
sample_2.pdf,1,We ﬁrst show that they can be easily added to,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,592.101806640625,0.022222222222222223,45,H3
sample_2.pdf,1,existing models for six diverse and challenging,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,605.6517944335938,0.0,47,H3
sample_2.pdf,1,"language understanding problems, including tex-",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,619.2008056640625,0.0,47,H3
sample_2.pdf,1,"tual entailment, question answering and sentiment",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,632.749755859375,0.0,49,H3
sample_2.pdf,1,analysis. The addition of ELMo representations,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,646.2987670898438,0.08695652173913043,46,H3
sample_2.pdf,1,alone signiﬁcantly improves the state of the art,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,659.8477783203125,0.0,48,H3
sample_2.pdf,1,"in every case, including up to 20% relative error",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,673.3977661132812,0.0,49,H3
sample_2.pdf,1,reductions. For tasks where direct comparisons,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,686.94677734375,0.021739130434782608,46,H3
sample_2.pdf,1,"are possible, ELMo outperforms CoVe (",10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,700.4957275390625,0.13513513513513514,37,H3
sample_2.pdf,1,McCann,10.909099578857422,NimbusRomNo9L-Regu,False,487.97430419921875,700.4957275390625,0.3333333333333333,6,H3
sample_2.pdf,1,et al.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,714.0447387695312,0.0,6,H3
sample_2.pdf,1,2017,10.909099578857422,NimbusRomNo9L-Regu,False,331.69049072265625,714.0447387695312,0.0,4,H3
sample_2.pdf,1,"), which computes contextualized rep-",10.909099578857422,NimbusRomNo9L-Regu,False,356.7268981933594,714.0447387695312,0.0,37,H3
sample_2.pdf,1,resentations using a neural machine translation en-,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,727.59375,0.0,51,H3
sample_2.pdf,1,coder.,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,741.1437377929688,0.0,6,H3
sample_2.pdf,1,"Finally, an analysis of both ELMo and",10.909099578857422,NimbusRomNo9L-Regu,False,343.84326171875,741.1437377929688,0.10810810810810811,37,H3
sample_2.pdf,1,CoVe reveals that deep representations outperform,10.909099578857422,NimbusRomNo9L-Regu,False,307.2760009765625,754.6927490234375,0.04081632653061224,49,H3
sample_2.pdf,1,arXiv:1802.05365v2  [cs.CL]  22 Mar 2018,20.0,Times-Roman,False,10.940000534057617,259.92999267578125,0.1,40,TITLE
sample_2.pdf,2,those derived from just the top layer of an LSTM.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,65.49368286132812,0.08163265306122448,49,H3
sample_2.pdf,2,Our trained models and code are publicly avail-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,79.04367065429688,0.02127659574468085,47,H3
sample_2.pdf,2,"able, and we expect that ELMo will provide simi-",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,92.59268188476562,0.0625,48,H3
sample_2.pdf,2,lar gains for many other NLP problems.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,106.14169311523438,0.07894736842105263,38,H3
sample_2.pdf,2,Related work,11.9552001953125,NimbusRomNo9L-Medi,False,89.93280029296875,133.5272216796875,0.08333333333333333,12,H3
sample_2.pdf,2,Due to their ability to capture syntactic and se-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,158.57870483398438,0.02040816326530612,49,H3
sample_2.pdf,2,mantic information of words from large scale un-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,172.12771606445312,0.0,48,H3
sample_2.pdf,2,"labeled text, pretrained word vectors (",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,185.67672729492188,0.0,39,H3
sample_2.pdf,2,Turian et al.,10.909099578857422,NimbusRomNo9L-Regu,False,235.7674560546875,185.67672729492188,0.07692307692307693,13,H3
sample_2.pdf,2,2010,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,199.22573852539062,0.0,4,H3
sample_2.pdf,2,Mikolov et al.,10.909099578857422,NimbusRomNo9L-Regu,False,96.85093688964844,199.22573852539062,0.07142857142857142,14,H3
sample_2.pdf,2,2013,10.909099578857422,NimbusRomNo9L-Regu,False,172.1455535888672,199.22573852539062,0.0,4,H3
sample_2.pdf,2,Pennington et al.,10.909099578857422,NimbusRomNo9L-Regu,False,202.58192443847656,199.22573852539062,0.058823529411764705,17,H3
sample_2.pdf,2,2014,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,212.77572631835938,0.0,4,H3
sample_2.pdf,2,) are a standard component of most state-of-,10.909099578857422,NimbusRomNo9L-Regu,False,93.81820678710938,212.77572631835938,0.0,44,H3
sample_2.pdf,2,"the-art NLP architectures, including for question",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,226.32473754882812,0.061224489795918366,49,H3
sample_2.pdf,2,answering (,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,239.87374877929688,0.0,11,H3
sample_2.pdf,2,Liu et al.,10.909099578857422,NimbusRomNo9L-Regu,False,125.32369232177734,239.87374877929688,0.1,10,H3
sample_2.pdf,2,2017,10.909099578857422,NimbusRomNo9L-Regu,False,171.40374755859375,239.87374877929688,0.0,4,H3
sample_2.pdf,2,"), textual entailment",10.909099578857422,NimbusRomNo9L-Regu,False,198.07647705078125,239.87374877929688,0.0,21,H3
sample_2.pdf,2,Chen et al.,10.909099578857422,NimbusRomNo9L-Regu,False,75.63272857666016,253.42276000976562,0.09090909090909091,11,H3
sample_2.pdf,2,2017,10.909099578857422,NimbusRomNo9L-Regu,False,130.81097412109375,253.42276000976562,0.0,4,H3
sample_2.pdf,2,) and semantic role labeling,10.909099578857422,NimbusRomNo9L-Regu,False,158.1055145263672,253.42276000976562,0.0,28,H3
sample_2.pdf,2,He et al.,10.909099578857422,NimbusRomNo9L-Regu,False,75.63272857666016,266.9717712402344,0.1111111111111111,9,H3
sample_2.pdf,2,2017,10.909099578857422,NimbusRomNo9L-Regu,False,116.53095245361328,266.9717712402344,0.0,4,H3
sample_2.pdf,2,"). However, these approaches for",10.909099578857422,NimbusRomNo9L-Regu,False,141.84005737304688,266.9717712402344,0.03125,32,H3
sample_2.pdf,2,learning word vectors only allow a single context-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,280.5217590332031,0.0,50,H3
sample_2.pdf,2,independent representation for each word.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,294.0707702636719,0.0,41,H3
sample_2.pdf,2,Previously proposed methods overcome some,10.909099578857422,NimbusRomNo9L-Regu,False,82.90899658203125,308.9257507324219,0.024390243902439025,41,H3
sample_2.pdf,2,of the shortcomings of traditional word vectors,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,322.4747619628906,0.0,47,H3
sample_2.pdf,2,by either enriching them with subword informa-,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,336.0237731933594,0.0,46,H3
sample_2.pdf,2,"tion (e.g.,",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,349.5727844238281,0.0,11,H3
sample_2.pdf,2,Wieting et al.,10.909099578857422,NimbusRomNo9L-Regu,False,113.90184783935547,349.5727844238281,0.07142857142857142,14,H3
sample_2.pdf,2,2016,10.909099578857422,NimbusRomNo9L-Regu,False,181.10189819335938,349.5727844238281,0.0,4,H3
sample_2.pdf,2,Bojanowski et al.,10.909099578857422,NimbusRomNo9L-Regu,False,208.76734924316406,349.5727844238281,0.058823529411764705,17,H3
sample_2.pdf,2,2017,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,363.1217956542969,0.0,4,H3
sample_2.pdf,2,) or learning separate vectors for each word,10.909099578857422,NimbusRomNo9L-Regu,False,93.81820678710938,363.1217956542969,0.0,44,H3
sample_2.pdf,2,"sense (e.g.,",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,376.6717834472656,0.0,12,H3
sample_2.pdf,2,Neelakantan et al.,10.909099578857422,NimbusRomNo9L-Regu,False,130.75640869140625,376.6717834472656,0.05555555555555555,18,H3
sample_2.pdf,2,2014,10.909099578857422,NimbusRomNo9L-Regu,False,214.9201202392578,376.6717834472656,0.0,4,H3
sample_2.pdf,2,). Our ap-,10.909099578857422,NimbusRomNo9L-Regu,False,240.94920349121094,376.6717834472656,0.1,10,H3
sample_2.pdf,2,proach also beneﬁts from subword units through,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,390.2207946777344,0.0,46,H3
sample_2.pdf,2,"the use of character convolutions, and we seam-",10.909099578857422,NimbusRomNo9L-Regu,False,72.0,403.7698059082031,0.0,47,H3
sample_2.pdf,2,lessly incorporate multi-sense information into,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,417.3188171386719,0.0,47,H3
sample_2.pdf,2,downstream tasks without explicitly training to,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,430.8678283691406,0.0,47,H3
sample_2.pdf,2,predict predeﬁned sense classes.,10.909099578857422,NimbusRomNo9L-Regu,False,72.0,444.4178161621094,0.0,32,H3
sample_2.pdf,2,Other,10.909099578857422,NimbusRomNo9L-Regu,False,82.90899658203125,459.2718200683594,0.2,5,H3
sample_2.pdf,2,recent,10.909099578857422,NimbusRomNo9L-Regu,False,117.18539428710938,459.2718200683594,0.0,6,H3
sample_2.pdf,2,work,10.909099578857422,NimbusRomNo9L-Regu,False,153.27268981933594,459.2718200683594,0.0,4,H3
sample_2.pdf,2,has,10.909099578857422,NimbusRomNo9L-Regu,False,185.00726318359375,459.2718200683594,0.0,3,H3
sample_2.pdf,2,also,10.909099578857422,NimbusRomNo9L-Regu,False,208.98545837402344,459.2718200683594,0.0,4,H3
